,Unnamed: 0,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
5924,5924,5925,15674368,Riley,2,0,0,1,1,1,2,0,1,2,0,0.498521994
5925,5925,5926,15783477,Biryukov,1,2,0,1,8,2,1,0,1,0,0,16.78994922
5926,5926,5927,15757559,Broadhurst,1,0,0,2,7,0,2,1,0,0,1,0.0
5927,5927,5928,15591036,Genovesi,0,2,0,2,3,2,1,0,0,1,1,1.022372814
5928,5928,5929,15761241,Hsieh,0,2,0,1,8,2,1,1,1,1,0,0.90299077
5929,5929,5930,15695078,Kemp,1,0,1,1,3,0,2,1,1,2,0,0.0
5930,5930,5931,15645744,Chukwudi,2,0,0,1,5,0,2,0,1,2,0,0.0
5931,5931,5932,15566988,Iqbal,1,2,0,2,7,2,1,1,0,0,1,2.797412795
5932,5932,5933,15749300,Teng,0,0,0,2,2,2,1,1,1,0,0,2.776573704
5933,5933,5934,15594340,Tao,0,0,1,2,4,2,1,1,0,2,1,0.737011755
5934,5934,5935,15607065,Chinedum,2,0,1,1,9,1,1,0,0,1,0,0.664123858
5935,5935,5936,15778089,Stevenson,0,1,1,1,2,0,2,0,0,1,0,0.0
5936,5936,5937,15773723,Duncan,1,1,0,1,9,1,1,1,1,2,1,0.410788472
5937,5937,5938,15697035,Garrett,2,1,0,1,8,0,2,0,0,1,0,0.0
5938,5938,5939,15679668,Yao,2,1,1,1,7,2,1,0,1,2,0,0.711829797
5939,5939,5940,15709861,He,2,2,1,1,4,2,2,1,1,0,0,4.424839937
5940,5940,5941,15791958,Mazzi,2,0,0,2,6,0,2,1,1,2,1,0.0
5941,5941,5942,15791030,Edwards,1,0,0,1,0,1,2,1,0,1,0,0.633630562
5942,5942,5943,15695339,Lucchesi,0,2,1,2,0,2,1,1,0,1,1,1.996720322
5943,5943,5944,15658813,Siciliani,1,0,0,2,7,0,2,1,1,0,0,0.0
5944,5944,5945,15715709,Shih,1,2,1,2,4,2,1,0,1,2,0,0.713570178
5945,5945,5946,15722533,Logue,1,0,0,1,3,0,2,0,1,2,0,0.0
5946,5946,5947,15683118,Rechner,1,0,1,1,9,0,2,1,0,1,0,0.0
5947,5947,5948,15672798,O'Brien,1,0,0,2,7,2,1,1,1,2,0,0.731890786
5948,5948,5949,15680112,Stewart,0,2,0,1,7,2,1,1,0,2,0,0.693735132
5949,5949,5950,15714575,Batt,2,2,0,2,8,2,1,0,1,0,1,6.211472973
5950,5950,5951,15806808,Hope,2,2,0,2,8,2,3,1,0,1,1,0.80072375
5951,5951,5952,15590637,Ahmed,2,0,1,2,7,0,2,0,1,1,0,0.0
5952,5952,5953,15657535,Pearson,1,1,1,1,10,0,1,1,1,1,1,0.0
5953,5953,5954,15696141,Kruglov,0,1,0,1,7,0,1,1,0,0,0,0.0
5954,5954,5955,15811947,Gordon,2,0,1,1,0,2,1,0,1,0,0,3.702663045
5955,5955,5956,15649024,Trujillo,2,0,0,1,9,2,1,1,1,1,1,2.227926118
5956,5956,5957,15594928,Pagnotto,2,2,0,1,4,2,1,1,0,2,0,0.821235184
5957,5957,5958,15765532,Horton,1,2,1,2,6,1,1,1,1,2,0,0.502456983
5958,5958,5959,15741719,DeRose,0,0,0,1,3,2,1,0,1,2,0,0.827058169
5959,5959,5960,15665629,Chiang,2,1,0,1,7,0,2,1,0,0,0,0.0
5960,5960,5961,15728917,Gill,1,0,1,2,6,2,1,1,0,0,1,3.939300851
5961,5961,5962,15762993,Trevisano,2,1,1,1,5,2,2,0,1,1,0,0.872194162
5962,5962,5963,15571193,Morrison,0,2,1,2,0,2,1,1,1,0,1,6.417996986
5963,5963,5964,15653521,Onuora,2,2,0,1,7,2,1,1,1,0,0,139.6611756
5964,5964,5965,15802220,Ikenna,1,1,1,1,6,2,1,0,0,1,0,1.783546316
5965,5965,5966,15644132,Mancini,2,0,0,1,9,2,1,1,1,1,0,1.321077377
5966,5966,5967,15600832,Moss,0,0,0,2,9,0,1,1,0,1,0,0.0
5967,5967,5968,15797919,Ting,2,1,1,1,2,2,2,1,0,2,0,0.578875578
5968,5968,5969,15603743,Tai,0,0,1,1,1,2,1,0,1,1,0,0.887462907
5969,5969,5970,15579714,Pan,0,0,0,1,7,0,2,0,1,2,0,0.0
5970,5970,5971,15634295,Wilson,0,0,1,1,1,1,1,0,0,0,0,16.18059977
5971,5971,5972,15786680,Bianchi,2,1,1,1,5,0,2,1,0,0,0,0.0
5972,5972,5973,15623499,Holman,0,2,1,2,9,2,1,0,0,1,1,0.853687922
5973,5973,5974,15691823,Obidimkpa,1,0,1,1,5,2,1,1,1,2,0,0.941218708
5974,5974,5975,15809279,Wallace,2,0,1,2,8,1,1,1,1,1,0,0.850169166
5975,5975,5976,15758039,Ash,1,0,1,2,6,0,2,0,1,1,0,0.0
5976,5976,5977,15807163,Ku,0,0,0,1,10,0,1,0,0,1,1,0.0
5977,5977,5978,15631639,Uspensky,1,0,0,1,6,1,1,0,1,2,0,0.530398292
5978,5978,5979,15713770,Shih,1,1,1,2,3,1,1,1,0,1,0,0.762636227
5979,5979,5980,15698167,Kumm,1,0,0,1,0,2,2,0,0,2,0,0.810756041
5980,5980,5981,15781710,Carey,0,1,0,1,7,0,2,1,0,2,0,0.0
5981,5981,5982,15801296,Farber,1,2,0,1,7,2,2,1,0,2,0,0.743344636
5982,5982,5983,15704378,Calabrese,1,2,1,1,9,2,1,1,1,2,0,0.673220542
5983,5983,5984,15767891,Findlay,1,2,0,1,6,2,2,1,0,0,0,2.045435473
5984,5984,5985,15640667,Yu,1,0,0,2,4,0,2,1,0,1,0,0.0
5985,5985,5986,15702145,Edments,1,1,1,1,7,1,1,1,1,1,0,1.054743339
5986,5986,5987,15679738,Brown,0,1,0,1,8,0,1,1,0,1,1,0.0
5987,5987,5988,15636634,Lindon,1,2,0,1,7,1,1,1,0,1,0,0.851723864
5988,5988,5989,15809227,Chukwudi,2,0,1,1,2,0,2,1,1,1,0,0.0
5989,5989,5990,15601811,Caldwell,1,0,0,2,10,2,1,0,0,2,1,0.599193958
5990,5990,5991,15625494,Li Fonti,0,0,0,1,9,2,2,1,1,1,0,0.962277391
5991,5991,5992,15723737,Pitcher,1,0,1,1,3,0,1,1,0,0,0,0.0
5992,5992,5993,15682955,Capon,2,0,0,1,2,1,1,1,1,1,0,1.119136543
5993,5993,5994,15758856,Kable,1,0,1,2,7,0,2,0,0,2,0,0.0
5994,5994,5995,15746065,Lo Duca,0,2,1,1,10,2,2,1,1,0,0,5.495335586
5995,5995,5996,15783865,Kulikova,1,0,1,2,5,2,1,1,1,1,0,1.97553361
5996,5996,5997,15745455,Navarrete,1,2,1,2,4,2,2,1,1,1,0,1.464372223
5997,5997,5998,15583033,Huguley,1,0,0,0,4,0,2,0,1,1,0,0.0
5998,5998,5999,15644212,Han,1,1,1,1,0,0,2,1,0,1,0,0.0
5999,5999,6000,15735688,Horsley,2,0,0,1,6,2,1,0,0,1,0,1.167464992
6000,6000,6001,15658577,Massie,1,0,0,1,10,2,3,0,1,0,1,3.960156264
6001,6001,6002,15606887,Singh,2,0,0,1,5,0,1,1,0,2,1,0.0
6002,6002,6003,15783026,H?,1,0,0,2,2,0,1,1,0,0,0,0.0
6003,6003,6004,15579892,Doyle,1,1,1,0,7,2,1,1,1,0,0,25.07159984
6004,6004,6005,15802088,Grant,0,1,0,1,10,0,1,1,1,1,0,0.0
6005,6005,6006,15589323,Law,1,0,0,1,9,0,2,0,1,0,0,0.0
6006,6006,6007,15636395,King,0,0,0,1,5,0,2,1,0,0,0,0.0
6007,6007,6008,15712772,Onwubiko,2,0,1,1,3,1,1,1,1,2,0,0.377419569
6008,6008,6009,15700937,Romano,2,1,0,1,5,0,2,1,1,1,0,0.0
6009,6009,6010,15766659,Okwudilichukwu,0,1,1,1,5,0,2,1,0,2,0,0.0
6010,6010,6011,15814033,Milano,2,1,1,1,1,0,2,1,0,0,0,0.0
6011,6011,6012,15783007,Parker,0,2,0,2,1,2,1,1,1,0,1,2.999005662
6012,6012,6013,15654183,Aitken,2,0,0,1,3,0,2,1,0,1,0,0.0
6013,6013,6014,15609899,Obiora,0,1,1,1,4,0,1,1,0,1,0,0.0
6014,6014,6015,15747323,Vasilyeva,0,1,1,2,9,2,1,1,0,2,1,0.695688626
6015,6015,6016,15582591,Chiabuotu,1,1,1,2,4,2,1,1,1,1,0,1.412521513
6016,6016,6017,15738835,Slater,2,2,1,1,7,2,2,0,0,0,0,2.328375638
6017,6017,6018,15782404,Hughes,0,0,0,1,2,1,1,0,0,0,0,10.56901486
6018,6018,6019,15697480,Menkens,2,0,1,1,7,0,2,0,1,1,0,0.0
6019,6019,6020,15697045,Pisani,2,1,0,1,9,0,2,0,1,1,0,0.0
6020,6020,6021,15781234,Y?an,1,0,0,1,2,2,1,1,0,1,0,1.056429455
6021,6021,6022,15579891,Milani,1,0,1,2,4,2,1,1,1,2,0,0.539448669
6022,6022,6023,15805690,Chin,1,1,0,1,7,0,1,1,0,1,1,0.0
6023,6023,6024,15612139,Fu,2,0,0,1,0,1,1,0,1,2,1,0.535749011
6024,6024,6025,15568834,Howells,1,1,1,1,6,2,2,0,0,0,0,4.535523771
6025,6025,6026,15709917,Ni,1,0,0,2,3,2,1,0,0,1,0,0.712833613
6026,6026,6027,15718843,Maslova,2,1,1,2,1,1,1,1,0,0,0,2.818794553
6027,6027,6028,15799494,Forster,2,2,1,2,3,2,2,0,1,2,0,0.75364768
6028,6028,6029,15673439,Sun,1,1,0,2,5,2,2,1,1,1,1,1.003066905
6029,6029,6030,15669011,Bocharova,1,0,0,2,9,0,1,0,1,2,1,0.138367078
6030,6030,6031,15581388,Y?an,0,1,1,1,8,2,1,1,0,0,0,3.52294731
6031,6031,6032,15743153,Singh,2,2,0,1,2,2,2,1,1,0,0,3.968967807
6032,6032,6033,15579787,Nkemakonam,1,0,1,1,4,0,2,1,0,2,0,0.0
6033,6033,6034,15759966,Chiemenam,1,1,0,1,5,2,2,1,0,2,0,0.751485636
6034,6034,6035,15601045,Angelo,1,1,1,1,8,2,2,0,0,1,0,2.14673791
6035,6035,6036,15764021,Frolov,1,0,1,1,1,1,2,1,0,1,0,0.582146789
6036,6036,6037,15687218,West,1,0,0,1,4,1,1,0,1,0,0,1.559684005
6037,6037,6038,15626452,Beatham,1,1,1,1,5,0,2,1,1,1,0,0.0
6038,6038,6039,15700964,Pollard,1,2,0,1,7,2,1,1,1,2,0,0.626383498
6039,6039,6040,15768887,Hsing,1,1,1,1,5,0,2,0,1,1,0,0.0
6040,6040,6041,15735358,Dowse,1,1,1,2,4,0,1,1,1,0,0,0.0
6041,6041,6042,15749472,Lucciano,2,0,1,2,8,0,1,1,0,1,0,0.0
6042,6042,6043,15685872,Godfrey,2,0,0,1,1,2,1,1,1,2,0,0.845322852
6043,6043,6044,15760851,Gratton,1,0,1,1,6,0,2,1,0,1,0,0.0
6044,6044,6045,15734588,Manning,1,0,1,2,0,0,2,1,1,0,0,0.0
6045,6045,6046,15784594,Mazzi,0,2,0,1,1,2,2,1,1,1,0,1.016516739
6046,6046,6047,15606435,Wall,1,2,1,2,2,2,2,0,1,1,0,1.765962638
6047,6047,6048,15790247,Sims,0,1,1,1,9,0,2,1,1,0,0,0.0
6048,6048,6049,15676433,Allan,1,0,0,1,6,0,1,0,0,1,0,0.0
6049,6049,6050,15625905,Griffen,1,1,1,2,0,0,2,1,0,1,0,0.0
6050,6050,6051,15626414,Russell,1,0,1,2,6,2,1,1,0,2,0,0.652486096
6051,6051,6052,15623220,Brown,2,1,0,2,4,0,2,1,0,0,0,0.0
6052,6052,6053,15752857,Palerma,0,2,1,2,1,2,2,0,0,1,0,1.069639062
6053,6053,6054,15677908,Gilbert,0,1,1,2,4,0,2,0,0,2,0,0.0
6054,6054,6055,15773013,Uvarov,1,0,0,2,0,0,1,1,1,0,1,0.0
6055,6055,6056,15623972,Wisdom,0,2,0,1,9,2,1,0,1,1,0,1.298767671
6056,6056,6057,15738627,Hussain,2,0,1,1,6,0,2,1,1,0,0,0.0
6057,6057,6058,15643392,Woods,2,0,1,1,4,2,1,1,1,0,0,5.342021214
6058,6058,6059,15684868,Cameron,1,2,1,2,9,2,1,1,0,1,1,0.825867298
6059,6059,6060,15627854,Mai,1,1,1,2,3,0,2,1,1,1,0,0.0
6060,6060,6061,15669253,Gibson,2,1,1,1,7,2,2,1,0,1,1,1.180321329
6061,6061,6062,15758023,Grigoryeva,0,2,1,2,5,2,1,0,0,1,1,1.05327281
6062,6062,6063,15574558,Gunter,2,1,1,1,8,0,2,1,1,0,0,0.0
6063,6063,6064,15635256,Arcuri,2,0,1,1,7,2,1,1,1,2,0,0.738572098
6064,6064,6065,15680399,Tung,2,0,1,1,2,0,2,1,0,0,0,0.0
6065,6065,6066,15674720,Smith,1,2,0,1,7,2,1,1,1,1,1,1.253714048
6066,6066,6067,15580249,Lori,0,0,1,2,0,0,1,0,0,1,0,0.0
6067,6067,6068,15675431,Chidimma,0,0,0,1,6,0,2,0,0,0,0,0.0
6068,6068,6069,15698285,Ting,1,0,0,2,4,2,1,1,1,1,0,1.282616916
6069,6069,6070,15810775,Tsao,0,1,1,2,2,2,2,1,1,0,0,6.041123733
6070,6070,6071,15678173,Collee,1,1,1,1,4,2,2,0,1,2,0,1.102061897
6071,6071,6072,15665222,Lettiere,1,1,1,2,8,2,1,1,0,0,0,2.473276669
6072,6072,6073,15803908,Fu,1,0,1,2,9,0,2,1,1,1,0,0.0
6073,6073,6074,15586039,Bergamaschi,0,2,0,1,5,1,2,1,1,1,0,0.934594004
6074,6074,6075,15802570,Dyer,2,0,0,2,5,0,2,1,1,1,0,0.0
6075,6075,6076,15781451,Buccho,0,0,1,2,3,2,2,0,0,1,0,0.998210224
6076,6076,6077,15721019,Jones,1,0,0,1,3,2,1,1,0,2,0,0.696623802
6077,6077,6078,15738588,Nebechi,1,2,0,1,2,2,1,0,0,1,0,1.864662678
6078,6078,6079,15730657,Ibekwe,0,0,0,2,4,1,1,0,1,1,0,1.483630307
6079,6079,6080,15739292,Gorshkov,1,2,1,1,9,2,1,1,1,2,0,0.691246548
6080,6080,6081,15725945,Nweke,1,1,0,2,2,0,1,0,0,2,1,0.0
6081,6081,6082,15813159,Hairston,0,0,1,2,8,1,1,0,1,0,1,4.408674385
6082,6082,6083,15636820,Loggia,2,2,1,1,8,2,1,1,0,1,0,1.679077641
6083,6083,6084,15603880,Morgan,0,2,1,1,1,2,1,1,1,1,1,1.871536154
6084,6084,6085,15619494,Abdulov,0,2,0,1,9,2,1,1,1,1,0,1.078012323
6085,6085,6086,15596992,Norris,0,2,1,2,7,2,1,1,0,1,1,2.152325968
6086,6086,6087,15735025,Clark,0,1,1,1,3,2,2,1,1,0,0,18.99414598
6087,6087,6088,15730759,Chukwudi,0,0,0,1,9,2,1,1,0,2,1,0.886050729
6088,6088,6089,15752912,Perkin,1,0,0,1,7,0,2,1,0,1,0,0.0
6089,6089,6090,15711316,Ch'ang,2,0,1,1,2,0,2,1,1,2,0,0.0
6090,6090,6091,15738785,Kang,0,0,1,1,7,0,2,0,1,2,0,0.0
6091,6091,6092,15777896,Chukwudi,2,2,0,1,2,1,1,0,1,1,0,1.11342322
6092,6092,6093,15628963,Frolova,1,2,1,2,3,2,2,1,1,1,0,1.275142513
6093,6093,6094,15742126,Chiu,1,2,1,1,7,2,2,1,1,1,0,2.245892424
6094,6094,6095,15575623,Simpson,1,0,0,1,10,2,1,1,0,1,0,0.746432134
6095,6095,6096,15741652,McLean,1,1,1,1,8,2,1,1,1,1,0,2.302981684
6096,6096,6097,15738884,Hu,1,2,1,2,4,2,1,1,0,1,0,2.337979035
6097,6097,6098,15615050,Savage,0,2,1,2,9,2,2,1,1,1,1,1.700744403
6098,6098,6099,15803005,Wallace,0,2,0,2,5,1,1,0,1,1,0,0.835119536
6099,6099,6100,15743498,Winter,0,2,1,2,9,2,1,1,0,2,1,0.844133097
6100,6100,6101,15720463,Ho,2,0,1,1,2,2,2,1,0,1,0,2.182053528
6101,6101,6102,15588695,Su,2,1,1,1,6,0,1,1,1,0,1,0.0
6102,6102,6103,15665802,Li Fonti,1,1,0,1,6,0,2,1,1,1,0,0.0
6103,6103,6104,15571144,Ives,1,0,1,1,10,0,2,0,1,1,0,0.0
6104,6104,6105,15750731,Trevisani,2,2,1,2,9,2,1,1,0,2,1,0.627474962
6105,6105,6106,15605134,Bond,1,0,0,1,0,2,2,1,0,2,0,0.716287464
6106,6106,6107,15626044,Lettiere,2,2,1,1,3,2,2,1,1,1,0,1.180447883
6107,6107,6108,15737910,Houghton,1,2,1,1,5,2,2,1,0,2,0,0.838393791
6108,6108,6109,15761076,Lei,0,0,1,2,3,1,2,1,1,1,0,0.424584814
6109,6109,6110,15710105,Stirling,0,2,0,1,3,2,1,1,1,2,1,0.569582972
6110,6110,6111,15577402,Grant,1,0,1,1,9,0,2,0,1,0,0,0.0
6111,6111,6112,15803337,Baresi,1,0,1,1,9,2,1,1,0,1,0,1.250197659
6112,6112,6113,15654372,Pearce,0,2,1,1,1,1,2,1,0,1,0,0.683736213
6113,6113,6114,15585867,Rutledge,1,1,1,1,2,0,2,0,1,1,0,0.0
6114,6114,6115,15662488,Udegbunam,1,0,0,2,5,0,2,1,0,1,1,0.0
6115,6115,6116,15604813,Zaytseva,0,0,1,1,7,0,2,0,1,2,0,0.0
6116,6116,6117,15611644,Onyemauchechukwu,1,0,1,2,0,2,1,0,1,0,0,3.354980676
6117,6117,6118,15674928,Mullah,2,1,1,1,2,0,2,1,0,1,0,0.0
6118,6118,6119,15656100,Candler,1,0,0,2,5,2,1,0,0,1,0,1.198011772
6119,6119,6120,15764293,Konovalova,0,0,1,1,1,0,2,1,1,1,0,0.0
6120,6120,6121,15636423,Lei,1,0,1,1,7,0,1,1,1,1,0,0.0
6121,6121,6122,15607629,Hollis,1,0,1,2,8,0,2,1,0,0,0,0.0
6122,6122,6123,15577313,Lionel,1,0,1,2,3,2,1,1,0,0,1,23.0470467
6123,6123,6124,15714493,Francis,0,1,0,1,6,0,2,1,1,1,0,0.0
6124,6124,6125,15643359,Carter,2,1,1,1,7,0,1,0,1,1,0,0.0
6125,6125,6126,15687913,Mai,0,2,0,1,7,1,1,0,1,2,0,0.466675639
6126,6126,6127,15790935,Johnson,0,0,0,1,5,0,2,0,1,1,0,0.0
6127,6127,6128,15708693,Sherman,2,0,0,1,2,0,2,1,0,1,0,0.0
6128,6128,6129,15672016,Sabbatini,2,0,1,1,1,0,2,0,1,0,0,0.0
6129,6129,6130,15727605,Shih,0,2,1,2,4,1,2,0,1,0,0,6.416157391
6130,6130,6131,15651144,Yao,1,2,0,1,2,2,2,0,0,1,0,2.326250904
6131,6131,6132,15749401,Ko,1,0,1,2,9,0,3,1,1,1,1,0.0
6132,6132,6133,15691874,Kazakova,1,0,0,1,9,2,1,1,0,2,0,0.630747202
6133,6133,6134,15620735,Chiganu,1,2,0,1,4,2,2,1,0,1,0,1.841379848
6134,6134,6135,15769781,Nucci,1,1,0,1,8,0,2,1,1,1,0,0.0
6135,6135,6136,15624611,Marsden,0,1,1,1,8,2,2,1,1,2,0,0.786170296
6136,6136,6137,15773071,Serena,2,1,0,1,6,2,1,1,1,2,0,0.941668603
6137,6137,6138,15720371,McLean,1,0,0,2,3,0,1,1,0,2,1,0.0
6138,6138,6139,15717984,Longo,0,0,1,2,9,2,1,1,0,1,1,2.363201592
6139,6139,6140,15806407,Wilson,1,0,0,1,4,0,2,1,0,1,0,0.0
6140,6140,6141,15785042,Hsiung,0,0,0,1,8,2,1,0,0,1,0,0.785670909
6141,6141,6142,15809302,Wright,0,0,1,1,1,0,2,1,1,2,0,0.0
6142,6142,6143,15677550,Folliero,2,0,0,1,1,0,2,1,0,0,0,0.0
6143,6143,6144,15654096,Johnston,2,2,0,1,10,2,2,1,0,0,0,2.79599003
6144,6144,6145,15617320,Palermo,1,1,0,2,3,2,1,1,0,2,0,0.839396294
6145,6145,6146,15653065,Nwabugwu,0,1,0,1,7,0,2,1,0,1,0,0.0
6146,6146,6147,15649112,Endrizzi,2,1,0,1,3,2,2,0,1,0,0,4.382668182
6147,6147,6148,15690526,Tuan,1,2,1,1,2,2,2,1,0,1,0,2.478194452
6148,6148,6149,15806945,Udobata,1,0,0,1,9,1,1,1,0,2,0,0.451245528
6149,6149,6150,15670066,Ibezimako,1,1,1,1,6,0,2,1,1,1,0,0.0
6150,6150,6151,15625761,Maclean,1,2,1,2,8,2,4,1,0,1,1,1.35505189
6151,6151,6152,15761525,Shaw,2,1,0,1,10,1,2,0,0,1,0,1.266048495
6152,6152,6153,15735080,Cummins,0,0,0,2,2,0,1,1,1,0,0,0.0
6153,6153,6154,15619537,Lavrentiev,0,0,1,1,5,2,2,1,1,1,0,1.163460976
6154,6154,6155,15598162,Saunders,2,2,0,1,3,2,1,1,1,0,0,6.655125449
6155,6155,6156,15694300,Fiorentino,2,0,1,1,4,0,2,1,0,1,0,0.0
6156,6156,6157,15637235,Knight,2,1,1,1,8,0,2,0,0,1,0,0.0
6157,6157,6158,15612444,Manfrin,0,0,1,1,3,0,2,1,0,1,0,0.0
6158,6158,6159,15626457,Zetticci,1,0,1,1,0,2,1,1,0,2,0,0.675405332
6159,6159,6160,15627995,Angelo,2,2,0,1,5,2,1,0,1,1,1,1.148917051
6160,6160,6161,15706128,Zhdanov,1,0,0,1,1,0,2,1,0,1,0,0.0
6161,6161,6162,15666430,Peck,0,0,1,1,8,0,2,0,0,1,0,0.0
6162,6162,6163,15627385,Uwaezuoke,2,0,1,1,5,1,1,1,1,1,0,0.613202887
6163,6163,6164,15581323,White,0,2,0,1,7,2,2,1,0,1,0,1.303809784
6164,6164,6165,15608109,Greco,1,2,1,2,7,2,2,0,1,0,0,16.20951267
6165,6165,6166,15801942,Chu,1,1,0,2,8,0,3,1,1,1,1,0.0
6166,6166,6167,15567431,Kodilinyechukwu,2,0,1,2,2,2,1,0,1,2,0,0.781952256
6167,6167,6168,15810167,Scott,1,1,1,2,7,2,1,0,1,1,0,1.377429816
6168,6168,6169,15644501,Enyinnaya,0,0,0,1,10,2,1,1,1,0,0,8.802741329
6169,6169,6170,15785290,Hao,0,0,1,1,9,0,1,1,0,0,0,0.0
6170,6170,6171,15611157,McElhone,1,0,0,1,2,1,1,1,0,1,0,0.633683958
6171,6171,6172,15673837,Ko,1,1,1,2,3,2,1,1,1,0,0,2.986133732
6172,6172,6173,15656822,Day,0,2,1,2,5,1,4,1,1,1,1,0.817622257
6173,6173,6174,15580560,Harris,2,0,0,2,1,0,1,1,1,0,0,0.0
6174,6174,6175,15760641,Gerald,1,2,1,1,1,2,1,0,1,0,0,15.09838892
6175,6175,6176,15587584,Nebeuwa,0,1,1,1,4,0,2,1,1,0,0,0.0
6176,6176,6177,15604146,Kaodilinakachukwu,1,2,0,1,8,2,2,1,1,1,0,0.756154186
6177,6177,6178,15813974,Maruff,2,2,1,1,3,2,1,0,0,2,1,0.67671171
6178,6178,6179,15746986,Howe,2,2,0,1,4,2,2,0,0,1,0,0.91845115
6179,6179,6180,15759741,Knepper,1,2,0,1,4,2,1,1,1,1,0,2.084201086
6180,6180,6181,15734892,Fennell,0,1,1,1,4,0,2,1,1,0,0,0.0
6181,6181,6182,15797194,T'ao,0,0,1,1,10,2,2,1,0,1,0,1.609821115
6182,6182,6183,15723786,Morris,1,0,0,1,9,0,2,1,0,0,0,0.0
6183,6183,6184,15642726,Holmes,1,0,1,2,3,1,1,0,0,0,0,67.63977046
6184,6184,6185,15664339,Yu,2,1,1,2,4,2,2,0,0,0,1,3.550937931
6185,6185,6186,15754526,Walker,1,2,1,1,6,2,1,1,1,0,0,4.36767326
6186,6186,6187,15703037,Edwards,1,0,1,1,5,0,1,0,1,2,1,0.0
6187,6187,6188,15751412,Harvey,1,0,1,1,3,2,1,0,1,1,0,1.711863318
6188,6188,6189,15609558,McDonald,2,2,0,2,5,2,2,1,1,0,1,2.361324522
6189,6189,6190,15572408,Chambers,1,2,1,1,3,2,2,1,0,1,0,2.347627805
6190,6190,6191,15613923,Reed,0,1,0,2,4,2,1,0,1,1,0,1.697722036
6191,6191,6192,15747000,Shih,1,0,1,1,3,0,2,1,1,0,0,0.0
6192,6192,6193,15731781,Onyemachukwu,0,0,1,2,7,0,2,1,0,2,0,0.0
6193,6193,6194,15727198,Teng,1,2,0,1,2,1,2,0,0,1,0,0.824626182
6194,6194,6195,15794273,Hand,1,0,0,2,0,1,1,0,1,1,0,0.502043703
6195,6195,6196,15804950,Onyemauchechukwu,0,0,0,2,7,0,2,1,1,0,0,0.0
6196,6196,6197,15576304,Bailey,1,0,1,1,5,1,1,1,1,2,0,0.623137358
6197,6197,6198,15645200,Chiang,0,2,0,2,2,2,1,1,0,2,1,0.812956461
6198,6198,6199,15779627,Maclean,0,2,1,1,0,2,1,1,1,1,0,1.913062511
6199,6199,6200,15750755,Yobachi,0,1,0,1,8,0,2,0,0,2,0,0.0
6200,6200,6201,15569654,Munro,2,2,0,1,3,1,1,0,0,0,0,1.443476345
6201,6201,6202,15753079,Chidi,1,0,1,2,5,0,3,0,0,2,0,0.0
6202,6202,6203,15684995,Chamberlain,1,1,1,2,8,2,1,0,1,1,0,2.286214091
6203,6203,6204,15790763,Trujillo,1,1,0,2,2,0,2,1,0,1,0,0.0
6204,6204,6205,15766458,Tang,0,0,1,1,1,2,1,1,0,1,0,2.843834185
6205,6205,6206,15616221,Wilson,0,0,0,1,4,1,1,0,0,1,1,1.35446338
6206,6206,6207,15776124,Mann,2,1,1,2,7,0,1,0,1,0,0,0.0
6207,6207,6208,15665811,Parry,1,0,1,1,9,2,1,1,0,1,0,1.476225332
6208,6208,6209,15729804,Manfrin,1,0,1,1,10,0,2,1,1,1,0,0.0
6209,6209,6210,15714062,Millar,1,0,0,1,9,1,1,0,0,2,1,0.410692076
6210,6210,6211,15592197,Simmons,0,1,1,1,3,0,2,1,0,1,0,0.0
6211,6211,6212,15793116,Beneventi,0,2,0,1,7,2,1,0,0,2,0,0.597642623
6212,6212,6213,15638231,Chung,2,1,0,2,2,0,2,1,1,2,0,0.0
6213,6213,6214,15697678,Maxwell,1,2,1,1,6,1,2,1,1,2,0,0.528665308
6214,6214,6215,15800412,Dale,0,2,1,1,9,2,2,1,1,0,0,42.22223117
6215,6215,6216,15597610,Stevens,0,1,1,2,6,2,1,1,1,0,0,7.494192274
6216,6216,6217,15726634,Wei,0,0,1,2,1,0,1,1,0,1,0,0.0
6217,6217,6218,15670866,Chiu,1,0,1,1,2,0,2,1,1,1,0,0.0
6218,6218,6219,15667462,Duncan,1,1,1,2,10,0,2,1,0,1,0,0.0
6219,6219,6220,15662574,Brady,1,1,1,1,1,2,1,1,0,1,0,2.193758823
6220,6220,6221,15716926,Macleod,2,0,1,1,10,2,2,1,0,2,0,0.572275505
6221,6221,6222,15603554,Berkeley,0,0,0,2,0,2,3,1,0,0,1,3.298563653
6222,6222,6223,15716800,Kaur,0,0,1,1,2,0,2,1,1,0,0,0.0
6223,6223,6224,15679429,Bell,1,0,1,1,0,1,1,1,1,1,0,1.533584293
6224,6224,6225,15616122,Nwokike,2,0,1,1,8,0,2,1,1,0,0,0.0
6225,6225,6226,15742172,Williamson,1,2,1,1,9,2,2,1,0,2,0,0.623137643
6226,6226,6227,15792305,Mountgarrett,2,2,1,2,6,2,3,0,1,1,1,2.167386985
6227,6227,6228,15636016,Wreford,1,0,0,1,3,2,1,1,1,1,0,0.916862674
6228,6228,6229,15733138,Paterson,1,2,1,2,5,1,1,1,1,1,0,1.139940606
6229,6229,6230,15669741,Hou,2,0,1,1,7,0,1,1,0,1,0,0.0
